date,open,high,low,close,volume,sma_20,sma_50,rsi
2025-12-22,126.03,128.78,124.2,125.93,2667589.146,131.194,138.9068,39.566704675028504
2025-12-23,125.93,126.93,122.16,124.01,2440030.872,130.161,138.0658,28.575841828853868
2025-12-24,124.02,124.3,120.63,122.53,1605450.498,129.337,137.4158,28.699968973006506
2025-12-25,122.52,124.46,119.71,120.06,1818325.148,128.6755,136.56959999999998,26.33863965267726
2025-12-26,120.05,125.14,119.24,122.26,3326516.562,128.179,135.9092,34.65194725544309
2025-12-27,122.27,125.08,121.86,124.73,1357802.112,127.80350000000001,135.168,37.708272434960556
2025-12-28,124.74,125.64,123.08,125.27,1828960.451,127.40450000000001,134.513,43.34085778781037
2025-12-29,125.27,130.16,122.36,123.28,4307595.105,126.6745,133.688,42.78892072588347
2025-12-30,123.28,126.52,122.58,125.01,2480631.516,126.112,132.842,43.49056603773585
2025-12-31,125.02,132.75,122.99,124.65,2941643.658,125.524,132.2424,52.625570776255735
2026-01-01,124.64,127.25,124.15,126.9,1733664.978,125.25550000000001,131.71200000000002,64.68222043443285
2026-01-02,126.91,133.25,125.84,132.29,2924227.372,125.21300000000001,131.4632,62.76505513146735
2026-01-03,132.28,133.99,129.6,133.37,1520623.499,125.4115,131.35219999999998,65.61983471074382
2026-01-04,133.37,135.54,133.12,134.12,1809269.113,125.727,131.2424,66.35665183987062
2026-01-05,134.12,139.87,133.18,137.9,3327567.484,126.1645,131.257,71.06652587117212
2026-01-06,137.91,143.48,136.19,141.08,3771795.117,127.05499999999999,131.4588,78.76643073811933
2026-01-07,141.08,141.4,134.41,136.39,2321642.178,127.89450000000002,131.37279999999998,71.07664233576638
2026-01-08,136.39,140.07,132.67,138.37,3113437.835,128.4995,131.399,78.26489657301633
2026-01-09,138.37,141.17,134.98,135.97,3778547.996,129.0075,131.445,71.03405952746238
2026-01-10,135.96,137.05,135.37,135.84,1000837.004,129.498,131.5882,68.36363636363635
2026-01-11,135.85,141.6,135.75,139.7,2209913.206,130.1865,131.8304,71.49240393208218
2026-01-12,139.69,144.4,138.34,139.22,4160120.091,130.947,132.0032,74.85963817841545
2026-01-13,139.21,148.74,137.82,145.51,4195082.468,132.096,132.1446,77.99016930638992
2026-01-14,145.52,148.44,143.37,146.69,3695077.378,133.4275,132.2992,79.43376068376065
2026-01-15,146.7,146.73,140.9,142.4,2462143.139,134.4345,132.28679999999997,69.63019250253292
2026-01-16,142.41,145.55,140.26,144.89,1900879.026,135.4425,132.3676,67.22252597047566
2026-01-17,144.9,144.99,143.32,143.72,835154.761,136.365,132.49540000000002,64.11235342241615
2026-01-18,143.73,144.0,137.74,137.87,1877438.698,137.0945,132.5346,54.48886760833134
2026-01-19,137.87,137.87,130.0,133.44,2972524.77,137.51600000000002,132.53379999999999,44.74304573314473
2026-01-20,133.44,134.63,124.68,125.8,3532423.88,137.5735,132.5166,33.70307167235492
2026-01-21,125.81,132.17,125.26,129.54,3161736.36,137.70549999999997,132.3338,42.54300021772262
