date,open,high,low,close,volume,sma_20,sma_50,rsi
2025-10-16,3985.61,4086.49,3826.04,3894.51,643804.6163,4243.389499999999,4324.1646,36.50103443856534
2025-10-17,3894.5,3950.45,3674.5,3831.57,830127.0885,4234.049000000001,4310.571800000001,34.649735487882936
2025-10-18,3831.58,3927.73,3819.07,3889.21,250710.6121,4221.4015,4301.1524,36.718937408378146
2025-10-19,3889.2,4030.94,3827.04,3982.58,408538.2545,4209.777,4293.33,38.526733698701086
2025-10-20,3982.58,4085.3,3908.73,3979.22,511382.3301,4201.4805,4285.0778,33.61692631696398
2025-10-21,3979.22,4110.0,3840.24,3873.05,590594.1382,4177.7315,4276.2488,35.78183221745522
2025-10-22,3873.04,3889.27,3710.0,3805.53,593130.0905,4143.7905,4265.8294,32.087766685071614
2025-10-23,3805.53,3934.86,3796.54,3856.8,477231.0181,4110.987,4253.9562,36.57305524771924
2025-10-24,3856.8,4026.39,3845.86,3934.88,425926.9383,4083.3735,4246.7028,53.64208134766709
2025-10-25,3934.88,3969.22,3912.4,3953.82,138526.3338,4055.3485,4239.6302000000005,57.50277236190739
2025-10-26,3953.81,4178.78,3919.03,4158.46,344698.0918,4029.071,4237.3366,50.26170016032846
2025-10-27,4158.46,4253.72,4095.0,4120.15,487131.2291,4012.6935000000003,4233.6158000000005,44.652572258944836
2025-10-28,4120.16,4175.55,3931.33,3979.2,472965.8377,3985.3675000000003,4227.0724,43.68033284215998
2025-10-29,3979.19,4036.66,3840.37,3902.99,486452.3127,3962.1125000000006,4218.9304,46.2118294360385
2025-10-30,3903.0,3948.74,3680.0,3805.09,531455.9923,3960.8810000000003,4208.0458,45.92545338558279
2025-10-31,3804.95,3906.09,3796.36,3847.99,478636.2995,3965.941,4195.8292,50.76211870857544
2025-11-01,3848.0,3909.39,3831.0,3873.77,152998.1626,3952.0150000000003,4179.0614000000005,49.26152668834896
2025-11-02,3873.78,3918.23,3839.12,3906.58,216083.1542,3935.3015,4163.8624,46.14150521912189
2025-11-03,3906.58,3914.29,3558.82,3603.83,877187.3852,3909.2419999999997,4143.849200000001,35.384627364257184
2025-11-04,3603.84,3654.54,3057.0,3287.05,1568004.2379,3874.314,4119.1154,30.39924005244707
2025-11-05,3287.05,3480.46,3166.66,3424.29,809591.5132,3850.803,4097.575400000001,37.816382880809925
2025-11-06,3424.29,3456.46,3245.45,3315.14,566363.7003,3824.9814999999994,4072.0676000000003,33.30724094573603
2025-11-07,3315.14,3473.0,3194.2,3436.05,683417.3854,3802.3235,4049.0354,35.02254889597482
2025-11-08,3436.04,3488.0,3355.58,3401.51,291532.2881,3773.2699999999995,4027.6938,33.57071040592075
2025-11-09,3401.51,3623.25,3358.66,3583.46,464098.052,3753.482,4009.7546,32.661713444861235
2025-11-10,3583.46,3658.98,3507.3,3567.85,595273.0298,3738.222,3992.2122000000004,33.11504879301489
2025-11-11,3567.85,3648.27,3405.24,3417.76,660283.2747,3718.8334999999997,3976.5858000000003,32.93101141905122
2025-11-12,3417.76,3588.19,3371.65,3414.92,553101.9368,3696.7394999999997,3961.599,34.46873508353222
2025-11-13,3414.91,3565.84,3154.22,3231.54,951989.1347,3661.5724999999998,3943.1736,32.69029956601257
2025-11-14,3231.55,3256.71,3070.0,3112.4,890446.1491,3619.5015,3927.9344,28.77660894302845
2025-11-15,3112.4,3230.0,3110.68,3167.88,338463.4782,3569.9725000000008,3910.6472000000003,29.976683100069778
2025-11-16,3167.87,3249.0,3004.0,3095.29,570633.5809,3518.7295,3892.1854,27.494798746151062
2025-11-17,3095.29,3223.38,2959.46,3031.44,762500.4289,3471.3415,3869.9709999999995,31.695820408685364
2025-11-18,3031.44,3169.95,2946.56,3123.66,766640.1058,3432.375,3848.1427999999996,43.89875951276707
2025-11-19,3123.65,3125.54,2873.64,3025.48,737926.7146,3393.3945,3825.7494,34.66032786380805
2025-11-20,3025.48,3063.61,2790.01,2834.22,912524.3718,3342.7059999999997,3795.4732,32.60108245781598
2025-11-21,2834.21,2886.73,2623.57,2765.85,1180475.4085,3287.31,3761.1031999999996,24.795035727717178
2025-11-22,2765.86,2799.01,2704.33,2770.12,264691.3089,3230.487,3726.2482,25.701376969435728
2025-11-23,2770.12,2858.16,2768.29,2802.16,409808.5734,3190.4035,3692.5483999999997,16.010336546827673
2025-11-24,2802.16,2987.0,2763.0,2953.38,715279.7551,3173.7200000000003,3661.3295999999996,26.089358953406034
2025-11-25,2953.38,2980.82,2857.32,2959.36,427686.4528,3150.4735,3626.8366000000005,29.909188127837865
2025-11-26,2959.36,3045.0,2888.69,3026.56,364535.326,3136.0445,3598.4138000000003,33.88788396754012
2025-11-27,3026.56,3071.37,2985.78,3015.23,274980.3955,3115.0035,3568.204,39.53132713211309
2025-11-28,3015.23,3099.0,2994.36,3031.15,346616.0275,3096.4855,3541.4652,45.631297652460994
2025-11-29,3031.14,3052.64,2961.91,2989.16,217904.1303,3066.7704999999996,3524.6540000000005,40.24901246153509
2025-11-30,2989.17,3053.02,2975.3,2991.26,182722.4253,3037.941,3509.5433999999996,43.85114607591647
2025-12-01,2991.25,2999.47,2716.04,2799.07,849002.9909,3007.0065,3482.4790000000003,38.07466102825706
2025-12-02,2799.07,3033.76,2782.19,2996.07,523707.3586,2986.064,3457.5834000000004,44.08785505768965
2025-12-03,2996.07,3214.99,2985.58,3188.36,553669.8146,2983.9049999999997,3438.8501999999994,56.94193460397559
2025-12-04,3188.39,3240.35,3066.37,3133.26,486698.3987,2984.948,3421.8032000000003,64.4185149469624
2025-12-05,3133.26,3193.33,2983.08,3021.78,530382.8986,2977.643,3404.3486,61.847404431030185
2025-12-06,3021.77,3069.0,3012.58,3038.06,159721.2488,2974.7815,3388.4783999999995,62.26696699996337
2025-12-07,3038.06,3150.0,2907.52,3059.85,391129.675,2976.202,3371.8912,61.909471563126814
2025-12-08,3059.86,3180.51,3040.87,3124.16,452820.2207,2976.227,3354.7228000000005,58.5822545629975
